plant_name,plant_key,generation_type,generation_subtype,region,energy_type,renewable_factor,25,total,mwh,hour,timestamp
TER ATACAMA,Atacama TG1A + 0.5TV1C Diésel,Térmica,Gas Natural,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
TER ATACAMA,Atacama TG2B Gas Arg,Térmica,Gas Natural,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PMGD PFV GR PEUMO,PMGD PFV GR PEUMO,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,52.37953367140648,7.1946135954310515,12,2024-10-22 11:00:00
PMGD TER CAMPING DIESEL,PMGD Camping,Térmica,Diésel,Región Metropolitana,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PMGD PFV PAINE,PMGD PFV Paine,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,94.97124773928485,9.045302186883246,12,2024-10-22 11:00:00
TER AGUAS BLANCAS,AGB,Térmica,Diésel,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PMGD PFV ESCORIAL DEL VERANO SOLAR,PMGD PFV Escorial del Verano,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,20.19511252007608,2.629663024467199,12,2024-10-22 11:00:00
TER ATACAMA,Atacama TG1A Diésel,Térmica,Gas Natural,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PMGD PFV REXNER,PMGD PFV Rexner,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,20.161696551573495,2.67371018636088,12,2024-10-22 11:00:00
PMGD TER SEPULTURA,Sepultura,Térmica,Diésel,Región de Valparaíso,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PMGD TER PRP LAS QUEMAS,PRP Las Quemas,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
TER ATACAMA,Atacama TG1B Gas Arg,Térmica,Gas Natural,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PMGD PFV CORTIJO,PMGD PFV CORTIJO,Solar,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,62.169012601056274,8.330799821499097,12,2024-10-22 11:00:00
PFV MALGARIDA,PFV Malgarida,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,1883.6863390236451,192.46793271890297,12,2024-10-22 11:00:00
TER ATACAMA,Atacama TG1A + TG1B + TV1C Gas Arg,Térmica,Gas Natural,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
PE MALLECO SUR,MALLECO SUR,Eólica,(en blanco),Región de la Araucanía,ernc,1.0,0.0,585.0781017746856,0.34019077315672186,12,2024-10-22 11:00:00
TER ARICA,TER ARICA M1AR,Térmica,Diésel,Arica y Parinacota,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
TER ARAUCO,TER ARAUCO,Térmica,Biomasa,Región del Bío-Bío,ernc,0.625,0.0,78.44399004554998,4.582569826640547,12,2024-10-22 11:00:00
TER COMBARBALA,COMBARBALA,Térmica,Diésel,Región de Coquimbo,convencional,0.0,0.0,0.0,0.0,12,2024-10-22 11:00:00
