plant_name,plant_key,generation_type,generation_subtype,region,energy_type,renewable_factor,25,total,mwh,hour,timestamp
PFV RIO ESCONDIDO,PFV RÍO ESCONDIDO,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,878.9829185601428,66.53731298506472,17,2024-12-03 16:00:00
PMGD HP EL TARTARO,EL TÁRTARO,Hidráulica,Pasada,Región de Valparaíso,ernc,1.0,0.0,0.0,0.0,17,2024-12-03 16:00:00
PMGD PFV LA LAJUELA,La Lajuela,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,55.81054037137661,4.791152128121347,17,2024-12-03 16:00:00
PMGD PFV PEÑAFLOR SOLAR,PMGD PFV PENAFLOR,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,8.868014175203967,0.0,17,2024-12-03 16:00:00
PMGD PFV LA FRONTERA,La Frontera,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,35.71465806030152,3.369815393934147,17,2024-12-03 16:00:00
PMGD PFV MAIKONO,PMGD PFV Maikono,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,19.841157193493636,2.183165566042849,17,2024-12-03 16:00:00
PMGD PFV LA ESPERANZA II,LA ESPERANZA II,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,92.08207089771554,8.557615614709643,17,2024-12-03 16:00:00
PMGD PFV EL MIRLO,PMGD PFV El Mirlo,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,67.44754854336973,6.27326916255951,17,2024-12-03 16:00:00
TER TOCOPILLA,TER TOCOPILLA TG3 GNL,Térmica,Gas Natural,Región de Antofagasta,convencional,0.0,0.0,0.0,0.0,17,2024-12-03 16:00:00
PMGD PFV LA CHAPEANA,La Chapeana,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,2.074271177435526,0.1635735255304315,17,2024-12-03 16:00:00
PMGD PFV HUAPE,Huape,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,27.48853185567327,2.409569995567689,17,2024-12-03 16:00:00
TER TRINCAO,TER TRINCAO,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,17,2024-12-03 16:00:00
PMGD PFV LA BLANQUINA,LA BLANQUINA,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,83.15737883032078,7.984920311396167,17,2024-12-03 16:00:00
PE TOLPAN SUR,PE Tolpán Sur,Eólica,(en blanco),Región de la Araucanía,ernc,1.0,0.0,905.6508734923373,11.429409416968333,17,2024-12-03 16:00:00
PMGD PFV LA ACACIA,LA ACACIA,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,51.43949651747726,4.75150110830882,17,2024-12-03 16:00:00
PFV DIEGO DE ALMAGRO SUR,PFV Diego de Almagro Sur,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,1074.6026187362331,90.25061099628326,17,2024-12-03 16:00:00
PMGD PFV JAURURO SOLAR,PMGD PFV JAURURO SOLAR,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,20.05700627365941,2.241800315105469,17,2024-12-03 16:00:00
PMGD PFV EA SF GRANEROS [En_Revision],PMGD PFV EA SF Graneros,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,27.98831687935118,2.587145284847323,17,2024-12-03 16:00:00
PMGD PFV ILLAPEL 5X,PMGD PFV ILLAPEL 5X,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,21.395393345997515,1.90729956141417,17,2024-12-03 16:00:00
TER UJINA,TER UJINA-UG1 (HFO),Térmica,Fuel Oil,Región de Tarapacá,convencional,0.0,0.0,0.0,0.0,17,2024-12-03 16:00:00
PMGD PFV LLAY LLAY,LLAY LLAY,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,72.66962944976638,6.348029226422377,17,2024-12-03 16:00:00
PMGD PFV HORNITOS,Solar Hornitos,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,0.43010634266748066,0.03258762728302048,17,2024-12-03 16:00:00
PMGD PFV MACARENA SOLAR,PMGD PFV Macarena Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,2.454027860476584,0.21761722951363474,17,2024-12-03 16:00:00
TER UJINA,TER UJINA-UG2 (HFO),Térmica,Fuel Oil,Región de Tarapacá,convencional,0.0,0.0,0.0,0.0,17,2024-12-03 16:00:00
PMGD PFV HORMIGA SOLAR,Hormiga Solar,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,10.987531584250926,1.0412691676079793,17,2024-12-03 16:00:00
PMGD PFV AVILES,Aviles,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,69.11400360711627,4.001486152472422,17,2024-12-03 16:00:00
