plant_name,plant_key,generation_type,generation_subtype,region,energy_type,renewable_factor,25,total,mwh,hour,timestamp
PFV LUCAS SOLAR,PMG Lucas Solar,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,59.66537247797288,0.0,3,2024-12-14 02:00:00
BESS Arica,BESS Arica (Retiro),Bess,(en blanco),Arica y Parinacota,convencional,0.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
PMGD PFV HURTADO,PMGD PFV Hurtado,Solar,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,30.328283191665886,0.0,3,2024-12-14 02:00:00
PMGD HP EL PORTAL,PMGD HP El Portal,Hidráulica,Pasada,Región del Maule,ernc,1.0,0.0,13.901518160194163,0.5471354985128889,3,2024-12-14 02:00:00
PFV EMILIA SOLAR,PMG Emilia Solar,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
PMGD PFV CABILDO SUNLIGHT,PMGD PFV Cabildo Sunlight,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,98.52233864782158,0.0,3,2024-12-14 02:00:00
PMGD PFV ENAMI SOLAR,PMGD PFV Enami Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,41.44602378459787,0.0,3,2024-12-14 02:00:00
PFV PMG LLANCAY [En_Revision],PFV PMG LLANCAY,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
PMGD PFV EL LORO CHOROY,PMGD PFV EL LORO CHOROY,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,53.67115434975214,0.0,3,2024-12-14 02:00:00
PMGD PFV SAN EUGENIO SOLAR,PMGD PFV San Eugenio,Solar,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,33.11768130643481,0.0,3,2024-12-14 02:00:00
PMGD PFV ROMA,PMGD PFV Roma,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,27.896733718183594,0.0,3,2024-12-14 02:00:00
PMGD PFV ALTURAS DE OVALLE,Alturas de Ovalle,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,18.49787662726801,0.0,3,2024-12-14 02:00:00
PE SAN MATIAS,PE SAN MATIAS,Eólica,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,785.6405737725235,42.42379053483825,3,2024-12-14 02:00:00
PMGD PFV PARQUE CURICURA,PMGD PFV Curicura,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,82.51799506736178,0.0,3,2024-12-14 02:00:00
PMGD PFV PESARO SOLAR,PMGD PFV Pesaro,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,27.26229725798721,0.0,3,2024-12-14 02:00:00
PMGD PFV LAS CHILCAS,PMGD PFV Las Chilcas,Solar,(en blanco),Arica y Parinacota,ernc,1.0,0.0,36.52144005502066,0.0,3,2024-12-14 02:00:00
BESS PFV El Manzano,BESS El Manzano (Retiro),Bess,(en blanco),Región Metropolitana,ernc,1.0,0.0,124.51982858633531,0.07003927682638392,3,2024-12-14 02:00:00
PMGD PFV CABILSOL,Cabilsol,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,18.92491425585321,0.0,3,2024-12-14 02:00:00
PMGD PFV PATAGUA,PMGD PFV Patagua,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
PMGD PVF DOÑA RUBENA [EN_REVISION],PMGD PFV Dona Rubena,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
PMGD PFV QUEBRADA DE TALCA,PMGD PFV Quebrada de Talca,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,83.3364428827733,0.0,3,2024-12-14 02:00:00
PMGD PFV LA HUERTA,PMGD PFV LA HUERTA [EN_REVISION],Solar,(en blanco),Región del Maule,ernc,1.0,0.0,5.40033841725443e-05,0.0,3,2024-12-14 02:00:00
PMGD PFV CENTRAL LLIU LLIU (FOSTER),PMGD PFV Foster,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,28.228320405216238,0.0,3,2024-12-14 02:00:00
PMGD PFV EL CARDENAL,PMGD PFV El Cardenal,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,14.08920487358719,0.0,3,2024-12-14 02:00:00
PMGD PFV SAN ALBERTO,PMGD PFV San Alberto,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,37.330951296654725,0.0,3,2024-12-14 02:00:00
PE KALLPA [EN_REVISION],PE KALLPA,Eólica,(en blanco),Región de Antofagasta,ernc,1.0,0.0,2051.8406370728176,118.25631611586162,3,2024-12-14 02:00:00
PMGD PFV EL CAIQUEN,PMGD PFV EL CAIQUEN,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,102.01468411672235,0.0,3,2024-12-14 02:00:00
PMGD PFV PARQUE SAN FRANCISCO PARRAL,PMGD PFV Parque San Francisco Parral,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,21.554020897810627,0.0,3,2024-12-14 02:00:00
PE MANANTIALES,PE Manantiales,Eólica,(en blanco),Región de O'Higgins,ernc,1.0,0.0,58.80297570123689,0.0,3,2024-12-14 02:00:00
TER SAN JAVIER II,TER SAN JAVIER 2,Térmica,Diésel,Región del Maule,convencional,0.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
BESS PFV El Manzano,BESS El Manzano (Inyección),Bess,Inyección,Región Metropolitana,ernc,1.0,0.0,109.29128868208448,0.0,3,2024-12-14 02:00:00
PMGD PFV CHAÑAR DEL VERANO,PMGD PFV Chañar del Verano,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,27.494770227245155,0.0,3,2024-12-14 02:00:00
PMGD PFV TAMARAMA [En_Revision],PMGD PFV TAMARAMA,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,51.98993568523125,0.0,3,2024-12-14 02:00:00
PFV QUILMO,PFV QUILMO,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,99.87600875442344,0.0,3,2024-12-14 02:00:00
PMGD PFV TURQUÍA,PMGD PFV Turquia,Solar,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,14.614784580581533,0.0,3,2024-12-14 02:00:00
PMGD PFV FUSTER DEL VERANO,PMGD PFV Fuster del Verano,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,81.84757215858161,0.0,3,2024-12-14 02:00:00
PMGD PFV VENTISQUERO SOLAR,PMGD PFV VENTISQUERO,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,99.62333000310915,0.0,3,2024-12-14 02:00:00
PMGD PFV AVELLANO SOLAR,PMGD PFV Avellano,Solar,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,64.70603313440179,0.0,3,2024-12-14 02:00:00
PMGD PFV AXEL SOLAR,PMGD PFV Axel Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,15.648989889798761,0.0,3,2024-12-14 02:00:00
PMGD PFV PVP MAYOS,PMGD PFV Parque PVP Mayos,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,27.34944242170187,0.0,3,2024-12-14 02:00:00
BESS ALFALFAL VR1,BESS ALFALFAL VR1 (retiro),Bess,(en blanco),Región Metropolitana,ernc,1.0,0.0,0.0,0.0,3,2024-12-14 02:00:00
PMGD PFV CHUCHIÑI,Chuchiñi,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,19.14451051767426,0.0,3,2024-12-14 02:00:00
PMGD PFV CHEQUEN SOLAR,PMGD PFV Chequen Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,62.07807243937177,0.0,3,2024-12-14 02:00:00
PMGD PFV CASUTO,Casuto,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,25.210319864423703,0.0,3,2024-12-14 02:00:00
PMGD PFV EL TRILE,PMGD PFV El Trile,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,63.28838871760293,0.0,3,2024-12-14 02:00:00
PMGD PFV CANESA SOLAR,Canesa Solar I,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,21.27995120142084,0.0,3,2024-12-14 02:00:00
